"id","team","wiki","region","country","track","kind","section","application","isRemote","year"
1971,"BHU_China","https://2016.igem.org/Team:BHU_China","asia","CHN","High School","high-school","high-school","accepted",false,2016
2082,"Bielefeld-CeBiTec","https://2016.igem.org/Team:Bielefeld-CeBiTec","europe","DEU","Foundational Advance","collegiate","overgrad","accepted",false,2016
1946,"Bilkent-UNAMBG","https://2016.igem.org/Team:Bilkent-UNAMBG","asia","TUR","Diagnostics","collegiate","undergrad","accepted",false,2016
2133,"BioBricks","https://2016.igem.org/Team:BioBricks","north-america","USA","Foundational Advance","collegiate","overgrad","accepted",false,2016
2004,"BIOSINT_Mexico","https://2016.igem.org/Team:BIOSINT_Mexico","latin-america","MEX","Manufacturing","collegiate","undergrad","accepted",false,2016
2041,"BIT","https://2016.igem.org/Team:BIT","asia","CHN","Diagnostics","collegiate","undergrad","accepted",false,2016
2120,"BIT-China","https://2016.igem.org/Team:BIT-China","asia","CHN","New Application","collegiate","undergrad","accepted",false,2016
2028,"BNDS_China","https://2016.igem.org/Team:BNDS_China","asia","CHN","High School","high-school","high-school","accepted",false,2016
1891,"BNU-China","https://2016.igem.org/Team:BNU-China","asia","CHN","Foundational Advance","collegiate","undergrad","accepted",false,2016
1935,"Bordeaux","https://2016.igem.org/Team:Bordeaux","europe","FRA","Therapeutics","collegiate","overgrad","accepted",false,2016
1875,"BostonU","https://2016.igem.org/Team:BostonU","north-america","USA","Foundational Advance","collegiate","undergrad","accepted",false,2016
1876,"BostonU_HW","https://2016.igem.org/Team:BostonU_HW","north-america","USA","Hardware","collegiate","undergrad","accepted",false,2016
2139,"British_Columbia","https://2016.igem.org/Team:British_Columbia","north-america","CAN","Manufacturing","collegiate","undergrad","accepted",false,2016
2185,"BroadRun-Baltimore","https://2016.igem.org/Team:BroadRun-Baltimore","north-america","USA","High School","high-school","high-school","accepted",false,2016
2171,"Bulgaria","https://2016.igem.org/Team:Bulgaria","europe","BGR","Food & Nutrition","collegiate","undergrad","accepted",false,2016
2148,"Cambridge-JIC","https://2016.igem.org/Team:Cambridge-JIC","europe","GBR","Foundational Advance","collegiate","overgrad","accepted",false,2016
2186,"CAPS_Kansas","https://2016.igem.org/Team:CAPS_Kansas","north-america","USA","High School","high-school","high-school","accepted",false,2016
2060,"Cardiff_Wales","https://2016.igem.org/Team:Cardiff_Wales","europe","GBR","Diagnostics","collegiate","undergrad","accepted",false,2016
2103,"CCA_SanDiego","https://2016.igem.org/Team:CCA_SanDiego","north-america","USA","High School","high-school","high-school","accepted",false,2016
2096,"Central-Calgary","https://2016.igem.org/Team:Central-Calgary","north-america","CAN","High School","high-school","high-school","withdrawn",false,2016
1955,"CGU_Taiwan","https://2016.igem.org/Team:CGU_Taiwan","asia","TWN","Therapeutics","collegiate","undergrad","accepted",false,2016
2030,"Chalmers_Gothenburg","https://2016.igem.org/Team:Chalmers_Gothenburg","europe","SWE","Environment","collegiate","overgrad","accepted",false,2016
2172,"CIEI-BJ","https://2016.igem.org/Team:CIEI-BJ","asia","CHN","High School","high-school","high-school","accepted",false,2016
2078,"CLSB-UK","https://2016.igem.org/Team:CLSB-UK","europe","GBR","High School","high-school","high-school","accepted",false,2016
2156,"ColegioFDR_Peru","https://2016.igem.org/Team:ColegioFDR_Peru","latin-america","PER","High School","high-school","high-school","accepted",false,2016
2062,"ColumbiaU_NYC","https://2016.igem.org/Team:ColumbiaU_NYC","north-america","USA","Environment","collegiate","undergrad","accepted",false,2016
2045,"Concordia","https://2016.igem.org/Team:Concordia","north-america","CAN","New Application","collegiate","overgrad","accepted",false,2016
1931,"Cornell_NY","https://2016.igem.org/Team:Cornell_NY","north-america","USA","Food & Nutrition","collegiate","undergrad","accepted",false,2016
2161,"CPU_CHINA","https://2016.igem.org/Team:CPU_CHINA","asia","CHN",,"collegiate","collegiate","withdrawn",false,2016
1945,"CSU_Fort_Collins","https://2016.igem.org/Team:CSU_Fort_Collins","north-america","USA","New Application","collegiate","undergrad","accepted",false,2016
2129,"CU-Boulder","https://2016.igem.org/Team:CU-Boulder","north-america","USA","Manufacturing","collegiate","overgrad","accepted",false,2016
2160,"Dalhousie_Halifax_NS","https://2016.igem.org/Team:Dalhousie_Halifax_NS","north-america","CAN","Environment","collegiate","undergrad","accepted",false,2016
2184,"Danci-K8","https://2016.igem.org/Team:Danci-K8","asia","ISR","High School","high-school","high-school","accepted",false,2016
2111,"Denver_Biolabs","https://2016.igem.org/Team:Denver_Biolabs","north-america","USA","Hardware","community-lab","collegiate","accepted",false,2016
2117,"DTU-Denmark","https://2016.igem.org/Team:DTU-Denmark","europe","DNK","Manufacturing","collegiate","overgrad","accepted",false,2016
1936,"Duesseldorf","https://2016.igem.org/Team:Duesseldorf","europe","DEU","Therapeutics","collegiate","undergrad","accepted",false,2016
1880,"Duke","https://2016.igem.org/Team:Duke","north-america","USA","Manufacturing","collegiate","undergrad","accepted",false,2016
1962,"Dundee","https://2016.igem.org/Team:Dundee","europe","GBR","Food & Nutrition","collegiate","undergrad","accepted",false,2016
1963,"Dundee_Schools","https://2016.igem.org/Team:Dundee_Schools","europe","GBR","High School","high-school","high-school","accepted",false,2016
1968,"Edinburgh_OG","https://2016.igem.org/Team:Edinburgh_OG","europe","GBR","New Application","collegiate","overgrad","accepted",false,2016
1967,"Edinburgh_UG","https://2016.igem.org/Team:Edinburgh_UG","europe","GBR","Information Processing","collegiate","undergrad","accepted",false,2016
2146,"Emory","https://2016.igem.org/Team:Emory","north-america","USA","Foundational Advance","collegiate","undergrad","accepted",false,2016
2181,"EMW_Street_Bio","https://2016.igem.org/Team:EMW_Street_Bio","north-america","USA","Hardware","community-lab","collegiate","accepted",false,2016
1941,"EPFL","https://2016.igem.org/Team:EPFL","europe","CHE","Information Processing","collegiate","overgrad","accepted",false,2016
2131,"Ethiopia1","https://2016.igem.org/Team:Ethiopia1","africa","ETH",,"collegiate","collegiate","withdrawn",false,2016
2116,"ETH_Zurich","https://2016.igem.org/Team:ETH_Zurich","europe","CHE","Diagnostics","collegiate","overgrad","accepted",false,2016
2042,"Evry","https://2016.igem.org/Team:Evry","europe","FRA","Manufacturing","collegiate","overgrad","accepted",false,2016
1874,"Example","https://2016.igem.org/Team:Example","north-america","USA","High School","collegiate","overgrad","accepted",false,2016
1914,"Exeter","https://2016.igem.org/Team:Exeter","europe","GBR","Measurement","collegiate","overgrad","accepted",false,2016
2074,"FAFU-CHINA","https://2016.igem.org/Team:FAFU-CHINA","asia","CHN","Environment","collegiate","undergrad","accepted",false,2016
2169,"FAU_Erlangen","https://2016.igem.org/Team:FAU_Erlangen","europe","DEU","Energy","collegiate","overgrad","accepted",false,2016
2114,"Freiburg","https://2016.igem.org/Team:Freiburg","europe","DEU","Therapeutics","collegiate","overgrad","accepted",false,2016
1925,"Fudan","https://2016.igem.org/Team:Fudan","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
1877,"Gaston_Day","https://2016.igem.org/Team:Gaston_Day","north-america","USA","Environment","collegiate","undergrad","accepted",false,2016
2089,"GDSYZX-United","https://2016.igem.org/Team:GDSYZX-United","asia","CHN","High School","high-school","high-school","accepted",false,2016
2128,"Genspace","https://2016.igem.org/Team:Genspace","north-america","USA","Manufacturing","community-lab","collegiate","accepted",false,2016
1915,"Georgia_State","https://2016.igem.org/Team:Georgia_State","north-america","USA","Manufacturing","collegiate","overgrad","accepted",false,2016
2158,"Gifu","https://2016.igem.org/Team:Gifu","asia","JPN","Environment","collegiate","undergrad","accepted",false,2016
2151,"Glasgow","https://2016.igem.org/Team:Glasgow","europe","GBR","Food & Nutrition","collegiate","undergrad","accepted",false,2016
1978,"Goettingen","https://2016.igem.org/Team:Goettingen","europe","DEU","Food & Nutrition","collegiate","overgrad","accepted",false,2016
1930,"Groningen","https://2016.igem.org/Team:Groningen","europe","NLD","Information Processing","collegiate","overgrad","accepted",false,2016
2057,"Guanajuato_Mx","https://2016.igem.org/Team:Guanajuato_Mx","latin-america","MEX","Manufacturing","collegiate","undergrad","accepted",false,2016
1909,"Hamburg","https://2016.igem.org/Team:Hamburg","europe","DEU","Diagnostics","collegiate","overgrad","accepted",false,2016
2075,"Hannover","https://2016.igem.org/Team:Hannover","europe","DEU","New Application","collegiate","overgrad","accepted",false,2016
2010,"Harvard_BioDesign","https://2016.igem.org/Team:Harvard_BioDesign","north-america","USA","Environment","collegiate","undergrad","accepted",false,2016
2134,"HFUT-China","https://2016.igem.org/Team:HFUT-China","asia","CHN","Software","collegiate","undergrad","accepted",false,2016
2015,"HokkaidoU_Japan","https://2016.igem.org/Team:HokkaidoU_Japan","asia","JPN","Foundational Advance","collegiate","overgrad","accepted",false,2016
2054,"Hong_Kong_HKU","https://2016.igem.org/Team:Hong_Kong_HKU","asia","HKG","Diagnostics","collegiate","undergrad","accepted",false,2016
1899,"Hong_Kong_HKUST","https://2016.igem.org/Team:Hong_Kong_HKUST","asia","HKG","Information Processing","collegiate","undergrad","accepted",false,2016
1889,"Hong_Kong_UCCKE","https://2016.igem.org/Team:Hong_Kong_UCCKE","asia","HKG","High School","high-school","high-school","accepted",false,2016
1961,"HSiTAIWAN","https://2016.igem.org/Team:HSiTAIWAN","asia","TWN","High School","high-school","high-school","accepted",false,2016
2036,"HUST-China","https://2016.igem.org/Team:HUST-China","asia","CHN","Foundational Advance","collegiate","undergrad","accepted",false,2016
2012,"HZAU-China","https://2016.igem.org/Team:HZAU-China","asia","CHN","Information Processing","collegiate","undergrad","accepted",false,2016
2168,"IISc_Bangalore","https://2016.igem.org/Team:IISc_Bangalore","asia","IND","Manufacturing","collegiate","undergrad","accepted",false,2016
2173,"IIT_Delhi","https://2016.igem.org/Team:IIT_Delhi","asia","IND","Foundational Advance","collegiate","overgrad","accepted",false,2016
2163,"IIT_Kharagpur","https://2016.igem.org/Team:IIT_Kharagpur","asia","IND","Manufacturing","collegiate","undergrad","accepted",false,2016
1956,"IIT-Madras","https://2016.igem.org/Team:IIT-Madras","asia","IND","Measurement","collegiate","undergrad","accepted",false,2016
1893,"Imperial_College","https://2016.igem.org/Team:Imperial_College","europe","GBR","Foundational Advance","collegiate","undergrad","accepted",false,2016
1944,"India-Thapar-CSED","https://2016.igem.org/Team:India-Thapar-CSED","asia","IND",,"collegiate","collegiate","withdrawn",false,2016
2127,"IngenuityLab_Canada","https://2016.igem.org/Team:IngenuityLab_Canada","north-america","CAN","New Application","community-lab","collegiate","accepted",false,2016
1934,"INSA-Lyon","https://2016.igem.org/Team:INSA-Lyon","europe","FRA","Diagnostics","collegiate","undergrad","accepted",false,2016
2023,"Ionis_Paris","https://2016.igem.org/Team:Ionis_Paris","europe","FRA","Environment","collegiate","overgrad","accepted",false,2016
2141,"Istanbul_Tech","https://2016.igem.org/Team:Istanbul_Tech","asia","TUR","Diagnostics","collegiate","undergrad","accepted",false,2016
2178,"IvyTech_SouthBend_IN","https://2016.igem.org/Team:IvyTech_SouthBend_IN","north-america","USA","Environment","collegiate","overgrad","withdrawn",false,2016
1932,"Jilin_China","https://2016.igem.org/Team:Jilin_China","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
1940,"JNFLS_China","https://2016.igem.org/Team:JNFLS_China","asia","CHN","High School","high-school","high-school","accepted",false,2016
2000,"JSNU-China","https://2016.igem.org/Team:JSNU-China","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
2035,"Judd_UK","https://2016.igem.org/Team:Judd_UK","europe","GBR",,"high-school","high-school","withdrawn",false,2016
2175,"KAIT_Japan","https://2016.igem.org/Team:KAIT_Japan","asia","JPN","Environment","collegiate","undergrad","accepted",false,2016
1985,"Kent","https://2016.igem.org/Team:Kent","europe","GBR","New Application","collegiate","undergrad","accepted",false,2016
1952,"Kingsborough_NY","https://2016.igem.org/Team:Kingsborough_NY","north-america","USA","Environment","collegiate","overgrad","accepted",false,2016
1999,"KoreaSonyeodul","https://2016.igem.org/Team:KoreaSonyeodul","asia","KOR","High School","high-school","high-school","accepted",false,2016
2094,"Korea_U_Seoul","https://2016.igem.org/Team:Korea_U_Seoul","asia","KOR","Energy","collegiate","overgrad","accepted",false,2016
1933,"Kyoto","https://2016.igem.org/Team:Kyoto","asia","JPN","Therapeutics","collegiate","undergrad","accepted",false,2016
1911,"LambertGA","https://2016.igem.org/Team:LambertGA","north-america","USA","High School","high-school","high-school","accepted",false,2016
1995,"Lanzhou","https://2016.igem.org/Team:Lanzhou","asia","CHN","Environment","collegiate","undergrad","accepted",false,2016
1902,"Leicester","https://2016.igem.org/Team:Leicester","europe","GBR","Therapeutics","collegiate","undergrad","accepted",false,2016
1938,"Leiden","https://2016.igem.org/Team:Leiden","europe","NLD","Environment","collegiate","overgrad","accepted",false,2016
2109,"Lethbridge","https://2016.igem.org/Team:Lethbridge","north-america","CAN","Diagnostics","collegiate","overgrad","accepted",false,2016
2124,"Lethbridge_HS","https://2016.igem.org/Team:Lethbridge_HS","north-america","CAN","High School","high-school","high-school","accepted",false,2016
2067,"Liceo_Eugenio_Hostos","https://2016.igem.org/Team:Liceo_Eugenio_Hostos","latin-america","CHL",,"high-school","high-school","withdrawn",false,2016
2095,"Linkoping_Sweden","https://2016.igem.org/Team:Linkoping_Sweden","europe","SWE","Environment","collegiate","overgrad","accepted",false,2016
2170,"LMU-TUM_Munich","https://2016.igem.org/Team:LMU-TUM_Munich","europe","DEU","Manufacturing","collegiate","overgrad","accepted",false,2016
2112,"LN-Shiyan-China","https://2016.igem.org/Team:LN-Shiyan-China","asia","CHN","High School","high-school","high-school","accepted",false,2016
2107,"Lubbock_TTU","https://2016.igem.org/Team:Lubbock_TTU","north-america","USA","Therapeutics","collegiate","overgrad","accepted",false,2016
1998,"Macquarie_Australia","https://2016.igem.org/Team:Macquarie_Australia","asia","AUS","Energy","collegiate","overgrad","accepted",false,2016
2092,"Manchester","https://2016.igem.org/Team:Manchester","europe","GBR","New Application","collegiate","undergrad","accepted",false,2016
1964,"Marburg","https://2016.igem.org/Team:Marburg","europe","DEU","New Application","collegiate","overgrad","accepted",false,2016
2164,"McGill-McMaster","https://2016.igem.org/Team:McGill-McMaster","north-america","CAN",,"collegiate","collegiate","withdrawn",false,2016
1929,"McMasterU","https://2016.igem.org/Team:McMasterU","north-america","CAN","Therapeutics","collegiate","undergrad","accepted",false,2016
2140,"Melbourne","https://2016.igem.org/Team:Melbourne","asia","AUS","Manufacturing","collegiate","undergrad","accepted",false,2016
2052,"METU_HS_Ankara","https://2016.igem.org/Team:METU_HS_Ankara","asia","TUR","High School","high-school","high-school","accepted",false,2016
2105,"Michigan","https://2016.igem.org/Team:Michigan","north-america","USA","Diagnostics","collegiate","undergrad","accepted",false,2016
2104,"Michigan_Software","https://2016.igem.org/Team:Michigan_Software","north-america","USA","Software","collegiate","overgrad","accepted",false,2016
1991,"Mingdao","https://2016.igem.org/Team:Mingdao","asia","TWN","High School","high-school","high-school","accepted",false,2016
2099,"Minnesota","https://2016.igem.org/Team:Minnesota","north-america","USA","Foundational Advance","collegiate","undergrad","accepted",false,2016
2034,"Missouri_Rolla","https://2016.igem.org/Team:Missouri_Rolla","north-america","USA","Environment","collegiate","undergrad","accepted",false,2016
2100,"MIT","https://2016.igem.org/Team:MIT","north-america","USA","Diagnostics","collegiate","overgrad","accepted",false,2016
2125,"MSU-Michigan","https://2016.igem.org/Team:MSU-Michigan","north-america","USA","Manufacturing","collegiate","undergrad","accepted",false,2016
1950,"Nagahama","https://2016.igem.org/Team:Nagahama","asia","JPN","Food & Nutrition","collegiate","undergrad","accepted",false,2016
1958,"Nanjing-China","https://2016.igem.org/Team:Nanjing-China","asia","CHN","Energy","collegiate","undergrad","accepted",false,2016
1894,"Nanjing_NFLS","https://2016.igem.org/Team:Nanjing_NFLS","asia","CHN","High School","high-school","high-school","accepted",false,2016
2088,"NAU-CHINA","https://2016.igem.org/Team:NAU-CHINA","asia","CHN","Environment","collegiate","undergrad","accepted",false,2016
2142,"NAWI-Graz","https://2016.igem.org/Team:NAWI-Graz","europe","AUT","New Application","collegiate","overgrad","accepted",false,2016
1920,"NCKU_Tainan","https://2016.igem.org/Team:NCKU_Tainan","asia","TWN","Diagnostics","collegiate","undergrad","accepted",false,2016
2046,"NCL_India","https://2016.igem.org/Team:NCL_India","asia","IND",,"collegiate","collegiate","withdrawn",false,2016
1974,"NCTU_Formosa","https://2016.igem.org/Team:NCTU_Formosa","asia","TWN","Environment","collegiate","undergrad","accepted",false,2016
1947,"NEFU_China","https://2016.igem.org/Team:NEFU_China","asia","CHN","Foundational Advance","collegiate","undergrad","accepted",false,2016
1982,"NEU-China","https://2016.igem.org/Team:NEU-China","asia","CHN","New Application","collegiate","overgrad","accepted",false,2016
1895,"Newcastle","https://2016.igem.org/Team:Newcastle","europe","GBR","Foundational Advance","collegiate","undergrad","accepted",false,2016
1942,"NJU-China","https://2016.igem.org/Team:NJU-China","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
1981,"NKU_China","https://2016.igem.org/Team:NKU_China","asia","CHN","New Application","collegiate","undergrad","accepted",false,2016
2182,"Northeastern","https://2016.igem.org/Team:Northeastern","north-america","USA","Energy","collegiate","undergrad","accepted",false,2016
2108,"NorthernBC","https://2016.igem.org/Team:NorthernBC","north-america","CAN","Environment","collegiate","overgrad","accepted",false,2016
2019,"Northwestern","https://2016.igem.org/Team:Northwestern","north-america","USA","Therapeutics","collegiate","undergrad","accepted",false,2016
1957,"NRP-UEA-Norwich","https://2016.igem.org/Team:NRP-UEA-Norwich","europe","GBR","Energy","collegiate","undergrad","accepted",false,2016
2073,"NTHU_Taiwan","https://2016.igem.org/Team:NTHU_Taiwan","asia","TWN","Environment","collegiate","undergrad","accepted",false,2016
1970,"NTNU_Trondheim","https://2016.igem.org/Team:NTNU_Trondheim","europe","NOR","Foundational Advance","collegiate","overgrad","accepted",false,2016
2130,"NTU-Singapore","https://2016.igem.org/Team:NTU-Singapore","asia","SGP","Measurement","collegiate","overgrad","accepted",false,2016
1997,"NUDT_CHINA","https://2016.igem.org/Team:NUDT_CHINA","asia","CHN","New Application","collegiate","undergrad","accepted",false,2016
1897,"NUS_Singapore","https://2016.igem.org/Team:NUS_Singapore","asia","SGP","Diagnostics","collegiate","undergrad","accepted",false,2016
2155,"NWPU","https://2016.igem.org/Team:NWPU","asia","CHN","Environment","collegiate","undergrad","accepted",false,2016
2040,"NYMU-Taipei","https://2016.igem.org/Team:NYMU-Taipei","asia","TWN","Environment","collegiate","overgrad","accepted",false,2016
2122,"NYU-AD","https://2016.igem.org/Team:NYU-AD","asia","ARE","Diagnostics","collegiate","undergrad","accepted",false,2016
1990,"NYU_Shanghai","https://2016.igem.org/Team:NYU_Shanghai","asia","CHN","Food & Nutrition","collegiate","undergrad","withdrawn",false,2016
1910,"OLS_Canmore","https://2016.igem.org/Team:OLS_Canmore","north-america","CAN","High School","high-school","high-school","accepted",false,2016
2047,"OUC-China","https://2016.igem.org/Team:OUC-China","asia","CHN","Foundational Advance","collegiate","undergrad","accepted",false,2016
1980,"Oxford","https://2016.igem.org/Team:Oxford","europe","GBR","Therapeutics","collegiate","undergrad","accepted",false,2016
2043,"Paris_Bettencourt","https://2016.igem.org/Team:Paris_Bettencourt","europe","FRA","Manufacturing","collegiate","overgrad","accepted",false,2016
2039,"Paris_Saclay","https://2016.igem.org/Team:Paris_Saclay","europe","FRA","Foundational Advance","collegiate","overgrad","accepted",false,2016
2053,"Pasteur_Paris","https://2016.igem.org/Team:Pasteur_Paris","europe","FRA","Diagnostics","collegiate","overgrad","accepted",false,2016
1989,"Peking","https://2016.igem.org/Team:Peking","asia","CHN","Environment","collegiate","undergrad","accepted",false,2016
2056,"Peshawar","https://2016.igem.org/Team:Peshawar","asia","PAK","Environment","collegiate","undergrad","accepted",false,2016
2084,"Pittsburgh","https://2016.igem.org/Team:Pittsburgh","north-america","USA","Environment","collegiate","undergrad","accepted",false,2016
2037,"Pretoria_UP","https://2016.igem.org/Team:Pretoria_UP","africa","ZAF","Energy","collegiate","undergrad","accepted",false,2016
1986,"Pumas_Mexico","https://2016.igem.org/Team:Pumas_Mexico","latin-america","MEX","Energy","collegiate","undergrad","accepted",false,2016
1988,"Purdue","https://2016.igem.org/Team:Purdue","north-america","USA","Environment","collegiate","undergrad","accepted",false,2016
2064,"Queens_Canada","https://2016.igem.org/Team:Queens_Canada","north-america","CAN","Foundational Advance","collegiate","undergrad","accepted",false,2016
2077,"RHIT","https://2016.igem.org/Team:RHIT","north-america","USA","Manufacturing","collegiate","undergrad","accepted",false,2016
1878,"Rice","https://2016.igem.org/Team:Rice","north-america","USA","Diagnostics","collegiate","undergrad","accepted",false,2016
2031,"Richard_Montgomery","https://2016.igem.org/Team:Richard_Montgomery","north-america","USA",,"collegiate","collegiate","withdrawn",false,2016
2126,"Rock_Ridge_Virginia","https://2016.igem.org/Team:Rock_Ridge_Virginia","north-america","USA",,"high-school","high-school","withdrawn",false,2016
2101,"Ryerson_Toronto","https://2016.igem.org/Team:Ryerson_Toronto","north-america","CAN","Manufacturing","collegiate","undergrad","accepted",false,2016
2115,"Saint_Rose_School_A","https://2016.igem.org/Team:Saint_Rose_School_A","latin-america","CHL","High School","high-school","high-school","accepted",false,2016
2119,"Saint_Rose_School_B","https://2016.igem.org/Team:Saint_Rose_School_B","latin-america","CHL","High School","high-school","high-school","accepted",false,2016
1959,"SCAU-China","https://2016.igem.org/Team:SCAU-China","asia","CHN","New Application","collegiate","undergrad","accepted",false,2016
2143,"SCSU-New_Haven","https://2016.igem.org/Team:SCSU-New_Haven","north-america","USA","Diagnostics","collegiate","overgrad","accepted",false,2016
1919,"SCU-China","https://2016.igem.org/Team:SCU-China","asia","CHN","New Application","collegiate","undergrad","accepted",false,2016
1972,"SCUT-China_A","https://2016.igem.org/Team:SCUT-China_A","asia","CHN","Environment","collegiate","undergrad","accepted",false,2016
2080,"SCUT-China_B","https://2016.igem.org/Team:SCUT-China_B","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
1979,"SDSZ_China","https://2016.igem.org/Team:SDSZ_China","asia","CHN","High School","high-school","high-school","accepted",false,2016
2018,"SDU-Denmark","https://2016.igem.org/Team:SDU-Denmark","europe","DNK","Therapeutics","collegiate","overgrad","accepted",false,2016
2132,"ShanghaitechChina","https://2016.igem.org/Team:ShanghaitechChina","asia","CHN","New Application","collegiate","undergrad","accepted",false,2016
2152,"ShanghaiTechChina_B","https://2016.igem.org/Team:ShanghaiTechChina_B","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
2016,"Sheffield","https://2016.igem.org/Team:Sheffield","europe","GBR","Diagnostics","collegiate","undergrad","accepted",false,2016
1928,"Shenzhen_SFLS","https://2016.igem.org/Team:Shenzhen_SFLS","asia","CHN","High School","high-school","high-school","accepted",false,2016
1969,"SJTU-BioX-Shanghai","https://2016.igem.org/Team:SJTU-BioX-Shanghai","asia","CHN","Diagnostics","collegiate","undergrad","accepted",false,2016
2162,"SJTU-Software","https://2016.igem.org/Team:SJTU-Software","asia","CHN","Software","collegiate","undergrad","accepted",false,2016
1965,"Slovenia","https://2016.igem.org/Team:Slovenia","europe","SVN","Foundational Advance","collegiate","overgrad","accepted",false,2016
1892,"SMS_Shenzhen","https://2016.igem.org/Team:SMS_Shenzhen","asia","CHN","High School","high-school","high-school","accepted",false,2016
1948,"SRM_Chennai","https://2016.igem.org/Team:SRM_Chennai","asia","IND","Diagnostics","collegiate","undergrad","accepted",false,2016
2027,"Stanford-Brown","https://2016.igem.org/Team:Stanford-Brown","north-america","USA","Manufacturing","collegiate","undergrad","accepted",false,2016
2144,"Stockholm","https://2016.igem.org/Team:Stockholm","europe","SWE","Therapeutics","collegiate","overgrad","accepted",false,2016
1908,"Stony_Brook","https://2016.igem.org/Team:Stony_Brook","north-america","USA","Diagnostics","collegiate","undergrad","accepted",false,2016
2102,"StuyGem","https://2016.igem.org/Team:StuyGem","north-america","USA",,"high-school","high-school","withdrawn",false,2016
1943,"SUSTech_Shenzhen","https://2016.igem.org/Team:SUSTech_Shenzhen","asia","CHN","Foundational Advance","collegiate","undergrad","accepted",false,2016
2113,"SVCE_CHENNAI","https://2016.igem.org/Team:SVCE_CHENNAI","asia","IND","Food & Nutrition","collegiate","undergrad","accepted",false,2016
1996,"Sydney_Australia","https://2016.igem.org/Team:Sydney_Australia","asia","AUS","Food & Nutrition","collegiate","undergrad","accepted",false,2016
1926,"SYSU-CHINA","https://2016.igem.org/Team:SYSU-CHINA","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
1993,"SYSU-MEDICINE","https://2016.igem.org/Team:SYSU-MEDICINE","asia","CHN","Therapeutics","collegiate","undergrad","accepted",false,2016
1883,"SYSU-Software","https://2016.igem.org/Team:SYSU-Software","asia","CHN","Software","collegiate","undergrad","accepted",false,2016
1884,"SZU-China","https://2016.igem.org/Team:SZU-China","asia","CHN","Energy","collegiate","undergrad","accepted",false,2016
1898,"TAS_Taipei","https://2016.igem.org/Team:TAS_Taipei","asia","TWN","High School","high-school","high-school","accepted",false,2016
2011,"TCU_Taiwan","https://2016.igem.org/Team:TCU_Taiwan","asia","TWN","Diagnostics","collegiate","undergrad","accepted",false,2016
1904,"TecCEM","https://2016.igem.org/Team:TecCEM","latin-america","MEX","New Application","collegiate","undergrad","accepted",false,2016
1905,"TecCEM_HS","https://2016.igem.org/Team:TecCEM_HS","latin-america","MEX","High School","high-school","high-school","accepted",false,2016
2069,"Tec-Chihuahua","https://2016.igem.org/Team:Tec-Chihuahua","latin-america","MEX","Environment","collegiate","undergrad","accepted",false,2016
1903,"TEC-Costa_Rica","https://2016.igem.org/Team:TEC-Costa_Rica","latin-america","CRI","Diagnostics","collegiate","undergrad","accepted",false,2016
